Ticker,Company,Tweet,RoundDate,RoundTime,ID,Open,Close,PctChange
FOX,fox news,“fox news has learned that bruce ohr wrote christopher steele following the firing of james comey saying that he was afraid the anti-trump russia probe will be exposed.”  charles payne  @foxbusiness   how much more does mueller have to see? they have blinders on - rigged!,8/17/18,9:30,1030580000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,rt @robbystarbuck: fox news has been #1 for 197 months straight. in the latest ratings disaster for cnn they lost another 25% of their view...,6/6/18,9:30,1004160000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,new book - a must read! “the russia hoax - the illicit scheme to clear hillary clinton and frame donald trump” by the brilliant fox news legal analyst gregg jarrett. a sad chapter for law enforcement. a rigged system!,5/2/18,13:33,991672000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,rt @pchowka: fox news with hannity's help regains its ratings dominance by peter barry chowka at the hagmann report https://t.co/icdmczregu...,10/26/17,13:44,923546000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,"""rt @foxnews: tonight on """"justice,"""" @judgejeanine talks to special guests @erictrump and @laraleatrump - tune in at 9p et on fox news channe...""",10/16/17,9:30,919343000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,rt @foxandfriends: fox news exclusive: president trump 'seriously considering' a pardon for ex-sheriff joe arpaio https://t.co/rgw8l7i9xl,8/15/17,10:55,897412000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,rt @foxandfriends: fox news alert: 2 us drone strikes in somalia target al qaeda and al-shabaab https://t.co/mqry7zbmy2,8/11/17,11:08,895965000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,rt @foxandfriends: fox news alert: north korea responds to u.s. with guam attack plan as secretary mattis warns kim jung un “he is grossly...,8/10/17,11:17,895605000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,"rt @foxandfriends: fox news alert: u.s. flexes its defense muscles, destroys incoming test missile off coast of alaska https://t.co/gdpnc6a...",7/11/17,12:57,884759000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,"rt @foxandfriends: fox news alert: isis claims responsibility for hostage siege in melbourne, australia that killed 1 person and injured 3...",6/6/17,10:43,872041000000000000,38.59999847,38.08110046,-1.34%
FOX,fox news,"rt @foxandfriends: fox news alert: jihadis using religious visa to enter us, experts warn (via @foxfriendsfirst) https://t.co/pwxer9omqc",3/17/17,12:34,842716000000000000,38.59999847,38.08110046,-1.34%
SNE,sony,"rt @realdonaldtrump: new york, get out and vote for @johnfasony, a great and hardworking congressman. we need john’s voice in d.c. his oppo...",11/6/18,9:30,1059840000000000000,53.61999893,52.90687561,-1.33%
SNE,sony,"new york, get out and vote for @johnfasony, a great and hardworking congressman. we need john’s voice in d.c. his opponent just moved to the area - is pro-iran and anti-israel. vote for john. has my strong endorsement!",11/5/18,9:30,1058760000000000000,53.74000168,52.72887039,-1.88%
TM,toyota,"thank you @gm, @fiatchrysler_na, @toyota, and @globlautomkrs for standing with us for better, cheaper, safer cars for americans. california has treated the auto industry very poorly for many years, harming workers and consumers. we are fixing this problem! https://t.co/cf6i1e0yjq",10/30/19,9:30,1189590000000000000,137.4199982,136.5888824,-0.60%
TM,toyota,"because the economy is so good, general motors must get their lordstown, ohio, plant open, maybe in a different form or with a new owner, fast! toyota is investing 13.5 $billion in u.s., others likewise. g.m. must act quickly. time is of the essence!",3/18/19,9:30,1107020000000000000,118.9400024,115.8666382,-2.58%
TM,toyota,congratulations @toyota! big news for u.s. auto workers! the usmca is already fixing the broken nafta deal. https://t.co/f9ihprpk5b,3/14/19,9:30,1106230000000000000,117.9000015,114.1118164,-3.21%
TM,toyota,"massive crowds inside and outside of the @toyotacenter in houston, texas. landing shortly - see everyone soon! #maga🇺🇸https://t.co/0pwiwcq4mh https://t.co/tj5s6z2gy7",10/22/18,9:30,1054490000000000000,118.7399979,113.5301056,-4.39%
TM,toyota,"good news: toyota and mazda announce giant new huntsville, alabama, plant which will produce over 300,000 cars and suv’s a year and employ 4000 people. companies are coming back to the u.s. in a very big way. congratulations alabama!",1/11/18,9:30,951310000000000000,136.6900024,128.6337585,-5.89%
TM,toyota,"cutting taxes and simplifying regulations makes america the place to invest! great news as toyota and mazda announce they are bringing 4,000 jobs and investing $1.6 billion in alabama, helping to further grow our economy! https://t.co/kcg8ivh6ia",1/10/18,9:30,951237000000000000,136.7299957,128.1545868,-6.27%
TM,toyota,"toyota &amp, mazda to build a new $1.6b plant here in the u.s.a. and create 4k new american jobs. a great investment in american manufacturing!",8/4/17,10:02,893412000000000000,113.7600021,105.1907425,-7.53%
